Tmin(C) Tmax(C) Prcp(mm) Et0(mm) Day Month Year
7.4 14.48 0.2 2.7699130491417225 15 5 2011
10.52 17.52 0.48 2.7139251461996627 16 5 2011
10.3 17.36 0.23 2.6379232167957083 17 5 2011
10.95 16.94 1.16 2.2719586966159144 18 5 2011
7.7 16.53 0.01 3.897125713476502 19 5 2011
10.38 16.99 0.04 4.047247894158692 20 5 2011
8.24 17.67 0.0 4.54373023338433 21 5 2011
10.23 16.38 0.3 3.666138203182679 22 5 2011
9.09 17.19 0.13 4.021647855543093 23 5 2011
8.01 16.36 0.02 4.52651570125038 24 5 2011
7.05 16.48 0.0 4.610499996733709 25 5 2011
9.76 15.62 3.38 2.7709959874041887 26 5 2011
9.62 15.29 1.31 2.4346178917197365 27 5 2011
9.33 14.6 1.17 2.0370096584914483 28 5 2011
10.9 18.14 0.23 2.8067612116820086 29 5 2011
10.76 18.98 2.04 3.014914579083099 30 5 2011
8.73 14.65 1.34 3.578346032513681 31 5 2011
7.44 18.12 0.0 4.877638022160745 1 6 2011
11.3 19.53 0.03 4.281057883928186 2 6 2011
11.9 18.93 0.05 5.136862010109562 3 6 2011
11.98 19.69 0.04 4.168681847116442 4 6 2011
11.15 16.69 5.8 3.4854433197410652 5 6 2011
10.94 14.26 5.58 1.5888433780170712 6 6 2011
10.57 17.05 0.3 3.65361235973387 7 6 2011
8.69 17.2 0.27 4.307406825701518 8 6 2011
9.48 16.41 1.14 3.2497707770637296 9 6 2011
8.91 13.43 1.34 2.6367707988443834 10 6 2011
7.36 15.55 2.57 3.8220458710181617 11 6 2011
7.65 15.09 4.71 3.1499297507876327 12 6 2011
13.01 19.96 1.42 3.268163109587376 13 6 2011
10.33 18.73 0.0 5.003538026621805 14 6 2011
12.99 19.72 0.3 3.732480369377343 15 6 2011
11.54 16.79 3.55 2.9712081068912632 16 6 2011
10.05 14.83 11.91 2.1700380790948115 17 6 2011
11.76 16.8 6.07 3.311178588964232 18 6 2011
10.7 17.79 1.22 2.7184535933971645 19 6 2011
9.57 17.96 2.08 4.522396430778192 20 6 2011
12.69 19.5 0.47 3.7281206506910842 21 6 2011
12.12 17.44 2.82 3.2731888030224154 22 6 2011
11.24 17.28 3.15 3.3833490446715526 23 6 2011
9.84 17.44 1.74 3.839231502726454 24 6 2011
11.8 21.62 7.18 2.944262583460178 25 6 2011
13.44 21.67 0.1 5.311909884326612 26 6 2011
16.07 24.32 0.16 5.381499733827981 27 6 2011
13.98 21.3 20.2 2.567232327420473 28 6 2011
10.83 18.94 0.22 4.281092083984285 29 6 2011
10.96 18.02 0.36 3.973013883931939 30 6 2011
9.7 17.97 0.07 4.2211162855465565 1 7 2011
11.8 18.33 0.02 4.619184225027725 2 7 2011
10.92 21.49 0.0 4.826315578501359 3 7 2011
12.53 20.12 0.0 4.690234826042417 4 7 2011
12.45 21.04 6.03 4.7803255186957845 5 7 2011
14.22 18.44 3.97 3.6748989395987235 6 7 2011
13.97 18.06 5.77 3.2637131762936606 7 7 2011
13.22 18.45 1.98 3.2516060512182268 8 7 2011
13.29 19.88 3.66 3.658681664000701 9 7 2011
13.41 19.54 2.31 3.4553936174168056 10 7 2011
13.76 20.43 0.27 4.205928518510086 11 7 2011
13.88 19.12 0.13 2.6263453092803495 12 7 2011
12.33 16.69 0.21 2.1342181052377844 13 7 2011
11.73 16.62 5.66 2.124521157986411 14 7 2011
10.72 20.9 0.02 4.353103835643082 15 7 2011
12.51 17.83 11.61 1.706656558119498 16 7 2011
11.42 18.29 4.8 3.1233583990860514 17 7 2011
12.82 18.23 3.9 2.2546853682618244 18 7 2011
11.83 18.62 1.17 3.5892758232273883 19 7 2011
12.02 18.4 1.25 2.9397185256781895 20 7 2011
12.64 18.06 2.95 2.2920994580780705 21 7 2011
11.91 17.96 0.92 3.590641882829337 22 7 2011
10.67 15.43 2.67 2.5479098456461338 23 7 2011
10.44 19.59 0.02 4.271752124346208 24 7 2011
12.04 18.81 0.12 2.9220335449749344 25 7 2011
12.59 17.77 0.39 1.8350920992428525 26 7 2011
12.69 18.9 0.66 2.3111261898777546 27 7 2011
12.3 21.4 0.08 3.76299878470609 28 7 2011
11.58 18.05 0.29 2.2230904834668808 29 7 2011
11.33 18.23 0.11 2.8010574426523083 30 7 2011
10.99 20.51 0.01 4.40375814563454 31 7 2011
13.87 21.54 0.0 4.379391223182596 1 8 2011
15.54 22.4 0.14 3.664001105767887 2 8 2011
15.3 24.31 0.15 4.565048367820752 3 8 2011
14.69 20.52 7.93 1.7434386188975293 4 8 2011
13.82 21.12 0.47 3.743904943937746 5 8 2011
13.73 19.35 2.01 2.6292581589729886 6 8 2011
12.49 19.24 1.49 3.6414550885642507 7 8 2011
11.51 19.12 1.37 3.4441107025089055 8 8 2011
11.29 19.18 0.03 3.7777587060815954 9 8 2011
11.29 22.33 0.23 3.227820730998103 10 8 2011
14.8 21.74 1.9 3.1105332568937265 11 8 2011
15.23 20.71 1.31 2.323230648919271 12 8 2011
15.9 21.85 1.77 2.618097459467112 13 8 2011
14.33 20.9 0.14 3.2020368143797624 14 8 2011
11.32 20.19 0.27 3.9167712241110464 15 8 2011
13.55 20.4 0.45 2.954848502302431 16 8 2011
12.65 19.62 0.08 2.7814975039223304 17 8 2011
12.78 16.99 11.57 1.9337954380270277 18 8 2011
9.98 19.62 0.01 4.058032868057526 19 8 2011
13.24 20.33 1.68 3.015919233658653 20 8 2011
14.58 23.99 0.28 3.40968522382557 21 8 2011
12.51 20.79 0.44 3.8751270914531912 22 8 2011
14.77 18.94 7.93 1.1903747742681665 23 8 2011
13.61 19.6 0.64 2.5573433439935522 24 8 2011
13.81 19.69 1.98 2.5087318415119126 25 8 2011
13.05 17.97 9.6 1.5056603495782517 26 8 2011
10.63 17.8 3.45 2.734972117595969 27 8 2011
11.46 17.99 1.36 3.048556472193395 28 8 2011
10.57 17.58 0.09 2.6312432063583575 29 8 2011
10.16 17.52 0.29 2.1974988354299496 30 8 2011
10.25 17.93 0.05 2.175982311554777 31 8 2011
10.83 18.12 0.0 3.3593776029842957 1 9 2011
13.87 22.83 0.03 3.740701308932249 2 9 2011
15.42 22.39 0.89 3.408222867963616 3 9 2011
13.24 18.51 8.85 1.983186776342383 4 9 2011
12.12 18.44 1.16 2.8740635234998546 5 9 2011
12.82 17.64 8.72 1.4492172753576145 6 9 2011
12.06 17.71 0.4 2.2072924250591837 7 9 2011
12.49 19.01 1.24 2.0329628188695867 8 9 2011
13.78 21.62 0.52 2.5482540471488093 9 9 2011
14.85 22.33 0.33 2.5343058811791064 10 9 2011
15.08 20.13 0.9 2.8161011900163015 11 9 2011
13.84 21.4 1.01 3.190847599847882 12 9 2011
11.34 18.61 0.2 2.875393068561368 13 9 2011
10.06 17.93 0.15 2.9021700266455843 14 9 2011
9.66 18.02 0.05 2.69562402460997 15 9 2011
13.58 18.18 0.02 2.1199513491293493 16 9 2011
11.08 17.68 2.12 2.5417059814012584 17 9 2011
9.31 15.49 1.23 2.3726135493167524 18 9 2011
9.57 18.33 0.22 2.944249314683953 19 9 2011
13.55 19.65 1.28 1.902485703399872 20 9 2011
12.27 17.84 2.68 2.17397882465011 21 9 2011
11.54 18.01 0.06 2.658121783571194 22 9 2011
9.97 17.97 0.04 2.8937808235119094 23 9 2011
11.03 18.84 0.12 2.593211056823453 24 9 2011
11.87 20.0 0.12 2.6437697365914605 25 9 2011
15.03 20.44 1.23 2.1257387037337754 26 9 2011
11.87 19.64 0.12 2.64965715958592 27 9 2011
13.23 20.49 0.22 3.119419792776823 28 9 2011
13.89 21.51 0.1 3.2009778889914497 29 9 2011
13.34 22.47 0.07 3.3137459791966135 30 9 2011
13.74 22.86 0.03 3.2055082042116165 1 10 2011
13.11 23.59 0.01 3.4131822342839246 2 10 2011
14.19 23.04 0.05 2.6897422622338216 3 10 2011
14.36 19.23 0.06 2.3264330507230557 4 10 2011
14.94 20.48 0.58 2.049105850084165 5 10 2011
10.06 16.38 2.41 2.1104535011321683 6 10 2011
7.81 14.95 0.82 1.9681969954010725 7 10 2011
8.66 13.45 4.04 1.1795346327360694 8 10 2011
11.95 19.97 7.5 1.6934933713395355 9 10 2011
14.0 20.26 0.02 1.8875144439677802 10 10 2011
14.78 19.76 0.36 1.364628495096622 11 10 2011
13.23 18.16 2.25 1.3942122198356524 12 10 2011
11.16 14.46 0.44 1.11318704234851 13 10 2011
9.35 14.58 0.0 1.6983370773293367 14 10 2011
7.92 14.52 0.0 2.192296962023014 15 10 2011
7.69 15.83 0.13 2.088116721008719 16 10 2011
8.0 15.96 1.45 1.5717700932633285 17 10 2011
6.83 12.92 6.55 1.7660554955919672 18 10 2011
4.83 11.57 0.18 1.7688743405555876 19 10 2011
3.51 10.8 0.07 1.7796883442717388 20 10 2011
5.39 13.81 0.01 1.7609952060345453 21 10 2011
7.7 11.79 0.0 1.6016872012719408 22 10 2011
9.7 15.87 0.06 1.7368417605516977 23 10 2011
10.42 13.56 1.1 1.44026746688544 24 10 2011
11.65 15.25 7.03 0.9210028292453759 25 10 2011
9.26 13.23 2.17 1.379539252247598 26 10 2011
11.59 12.94 1.16 0.48866239786727356 27 10 2011
9.71 14.61 0.46 1.5495713870346322 28 10 2011
11.36 15.12 0.39 1.2320285528520118 29 10 2011
12.19 16.74 0.31 1.0027586846025403 30 10 2011
12.65 16.0 0.13 0.8885609264830461 31 10 2011
8.57 14.74 0.49 1.1715583784355632 1 11 2011
8.53 13.73 0.38 1.3976844891105962 2 11 2011
13.05 15.33 6.14 0.6858554085451279 3 11 2011
11.39 15.09 14.86 1.044724101890409 4 11 2011
11.06 14.71 3.25 0.7667124995371726 5 11 2011
9.39 12.55 0.7 0.6807840327068457 6 11 2011
11.23 13.08 0.65 0.34725867903733865 7 11 2011
10.17 11.71 1.36 0.34911209080821426 8 11 2011
10.05 14.17 0.57 0.84091264052928 9 11 2011
9.26 14.15 0.09 1.0476614977301875 10 11 2011
8.63 11.01 0.7 0.4114489810438213 11 11 2011
10.64 14.57 0.64 0.7367203870347168 12 11 2011
9.23 12.91 0.09 1.0877178815820487 13 11 2011
9.13 10.47 0.41 0.3094205183668392 14 11 2011
5.54 10.11 0.04 1.0661397433032516 15 11 2011
5.25 9.6 0.05 0.8571366662182733 16 11 2011
7.45 13.52 0.41 0.9397074527478761 17 11 2011
8.62 13.29 0.09 1.0903364300561973 18 11 2011
6.44 12.14 0.11 1.1446120120949943 19 11 2011
7.07 12.44 0.25 1.039267540130334 20 11 2011
6.96 9.54 0.42 0.5610624105512156 21 11 2011
8.15 12.34 0.65 0.5368022555773911 22 11 2011
4.8 9.48 0.07 0.7189959587015652 23 11 2011
8.57 12.22 0.21 0.7935104118867637 24 11 2011
6.75 11.57 0.43 1.0373470549461465 25 11 2011
5.95 12.17 0.1 0.8706817465681659 26 11 2011
3.98 12.61 0.27 1.2797805965464266 27 11 2011
2.58 11.14 0.19 1.0626174025640582 28 11 2011
6.01 12.46 2.15 0.8378306537538032 29 11 2011
5.98 11.71 0.17 1.01605885016965 30 11 2011
4.94 11.49 8.49 0.8713726718792962 1 12 2011
3.83 7.27 0.46 0.6643244297387065 2 12 2011
5.97 10.36 3.29 0.7725209710317632 3 12 2011
4.14 7.44 1.79 0.4658424077732858 4 12 2011
2.24 6.32 0.2 0.6393835094781959 5 12 2011
3.37 6.18 0.71 0.5816838287425151 6 12 2011
3.74 7.82 0.89 0.7270053092164127 7 12 2011
3.37 11.63 2.96 0.8082976461114846 8 12 2011
1.54 6.96 0.19 0.8221259989604772 9 12 2011
1.0 4.97 0.03 0.6501724326083569 10 12 2011
3.33 8.33 6.76 0.5682299255022508 11 12 2011
2.58 7.76 5.85 0.8347307170927523 12 12 2011
5.3 11.73 7.1 1.0044947624569747 13 12 2011
4.15 5.87 0.67 0.45709533816047554 14 12 2011
4.37 6.67 2.44 0.43009036694200514 15 12 2011
1.87 5.02 13.02 0.3247248907451038 16 12 2011
1.08 3.76 1.01 0.3909499428486292 17 12 2011
-1.3 3.33 0.51 0.5289428132682901 18 12 2011
-1.68 5.68 4.64 0.6284891361100587 19 12 2011
4.58 6.18 1.49 0.39943589582575867 20 12 2011
4.63 9.69 2.84 0.5834794270717338 21 12 2011
7.18 10.17 0.09 0.6495015644502307 22 12 2011
4.62 9.55 5.6 0.5635209745439983 23 12 2011
2.43 6.29 0.36 0.5164261579206553 24 12 2011
6.29 10.23 0.29 0.6358577494738551 25 12 2011
7.98 11.41 0.14 0.6071717510966872 26 12 2011
6.01 9.32 0.13 0.47018966134782286 27 12 2011
5.29 9.81 0.21 0.6293845265854221 28 12 2011
4.59 8.01 1.39 0.5223925910573473 29 12 2011
2.99 7.73 7.62 0.660876542852408 30 12 2011
8.35 10.89 2.01 0.4609747885660963 31 12 2011
7.82 10.68 4.93 0.4631439107127846 1 1 2012
4.84 7.18 0.16 0.6361887197129448 2 1 2012
5.64 11.78 9.5 0.6999579677028325 3 1 2012
3.85 8.41 1.73 0.5611167788396698 4 1 2012
3.94 10.04 1.09 0.7870138388351324 5 1 2012
2.05 7.04 0.18 0.777688590956151 6 1 2012
5.41 8.54 0.36 0.6667520255834928 7 1 2012
5.32 8.29 0.27 0.5324181571132174 8 1 2012
5.33 9.55 0.15 0.6137937663976387 9 1 2012
4.92 9.05 0.19 0.6065431289954735 10 1 2012
5.98 9.63 0.11 0.7509640855506118 11 1 2012
3.62 10.57 0.15 0.8867563902239617 12 1 2012
0.76 6.11 0.09 0.7684133430597764 13 1 2012
0.01 5.53 0.03 0.7431444017702707 14 1 2012
1.65 6.17 0.05 0.5721174473909016 15 1 2012
0.88 6.29 0.03 0.8832933212443408 16 1 2012
0.93 5.54 0.03 0.6865401920157533 17 1 2012
3.22 9.12 2.92 0.6280551465446788 18 1 2012
4.57 8.29 8.34 0.7543554597369598 19 1 2012
3.62 7.0 2.95 0.4509385954583343 20 1 2012
4.84 10.4 0.69 0.819918343157459 21 1 2012
3.2 9.98 0.06 1.0110002652404648 22 1 2012
2.35 7.59 0.06 0.9318695268323101 23 1 2012
2.05 5.59 4.83 0.44578519424356333 24 1 2012
5.26 8.59 0.81 0.5096626583208188 25 1 2012
2.86 7.8 3.77 0.7569199483623328 26 1 2012
2.39 7.24 0.71 0.9872312827998168 27 1 2012
2.15 7.2 0.67 0.8642727398247059 28 1 2012
0.52 4.98 0.84 0.6066024687035556 29 1 2012
-0.31 3.56 0.4 0.4326365806209085 30 1 2012
-0.39 2.83 0.52 0.4985302222420255 31 1 2012
-0.75 2.39 0.01 0.8187692694928018 1 2 2012
-1.91 0.97 0.01 0.6503850909417493 2 2 2012
-1.77 2.19 0.14 0.8255478875652358 3 2 2012
-1.28 0.76 1.43 0.4458213866375203 4 2 2012
-0.78 0.73 3.63 0.24829630441941886 5 2 2012
-0.31 3.27 0.37 0.5014849017657328 6 2 2012
-3.59 1.2 0.27 0.8155219641835928 7 2 2012
-0.36 1.4 0.13 0.27626478286863054 8 2 2012
-0.63 1.86 0.3 0.42156110000027786 9 2 2012
-3.11 1.62 0.12 0.6431633508502979 10 2 2012
-3.39 1.38 0.0 0.6939356647365096 11 2 2012
-4.15 3.41 0.88 0.80634968542901 12 2 2012
0.28 4.42 1.2 0.6697431962360649 13 2 2012
1.84 4.58 0.35 0.5799696947973092 14 2 2012
3.0 8.72 0.35 0.9117957904262595 15 2 2012
3.19 8.44 0.21 1.059165324238883 16 2 2012
5.48 9.34 0.37 0.8966207908953159 17 2 2012
1.45 9.56 3.12 1.1255406994048531 18 2 2012
-0.92 4.4 0.08 1.251109027906725 19 2 2012
-1.66 7.22 0.01 1.339475929588045 20 2 2012
3.4 10.45 0.05 1.4768222236165416 21 2 2012
4.63 8.55 1.29 0.7154247433501235 22 2 2012
7.93 14.78 0.08 1.8558441244401402 23 2 2012
4.34 12.4 0.14 1.5668266321634337 24 2 2012
1.99 9.12 0.0 1.5590270109260262 25 2 2012
2.41 9.97 0.09 1.7182257183367509 26 2 2012
4.37 8.64 0.28 0.9004224379718064 27 2 2012
7.14 12.74 0.32 1.133705938955607 28 2 2012
7.12 12.12 0.13 1.1180307551811501 29 2 2012
5.71 13.69 0.03 2.004671486321933 1 3 2012
4.57 6.48 0.5 0.8715357156513371 2 3 2012
5.79 10.51 0.43 1.1606722996401295 3 3 2012
2.9 7.7 12.43 0.7096519816797726 4 3 2012
3.04 5.48 18.62 0.5355141000560207 5 3 2012
3.85 8.55 1.01 1.0971163821476666 6 3 2012
2.95 9.86 4.61 1.0806222188983865 7 3 2012
1.64 9.94 0.0 2.0275839629885746 8 3 2012
4.11 11.45 0.03 1.4644242151501285 9 3 2012
6.06 13.22 0.2 1.809248647292868 10 3 2012
5.53 13.69 0.02 2.406052004710242 11 3 2012
4.69 11.89 0.21 1.3713056365325893 12 3 2012
4.84 8.15 0.25 0.6432407140357183 13 3 2012
3.61 9.01 0.16 0.9830256633980625 14 3 2012
4.4 11.18 0.09 2.134995391743346 15 3 2012
6.03 10.87 0.16 1.1498061004245965 16 3 2012
5.65 9.29 7.15 0.8998823999989597 17 3 2012
2.69 8.48 1.54 1.08204989324912 18 3 2012
0.95 11.03 0.45 2.4433942806252666 19 3 2012
2.98 12.39 0.03 2.538215559291431 20 3 2012
4.68 12.67 0.0 2.4421682852408586 21 3 2012
4.76 12.63 0.51 2.6474088033102 22 3 2012
5.83 12.18 0.14 2.3932577341346866 23 3 2012
4.01 13.83 0.09 2.7259356198035745 24 3 2012
3.61 11.12 0.07 2.1247108904135166 25 3 2012
4.4 13.74 0.03 3.10282745952599 26 3 2012
3.54 14.1 0.0 3.164078234921798 27 3 2012
4.17 17.03 0.0 3.6355614139809367 28 3 2012
4.92 14.97 0.0 3.1167379413196716 29 3 2012
6.48 13.98 0.03 2.027869606317388 30 3 2012
3.15 10.58 0.19 1.9257237710741941 31 3 2012
2.33 11.02 0.04 2.887309442278256 1 4 2012
3.28 12.72 0.01 2.3868022397680893 2 4 2012
4.97 11.61 3.09 1.9828697674555222 3 4 2012
5.78 9.51 6.36 0.9098429719867165 4 4 2012
1.66 8.85 0.19 2.425311663564099 5 4 2012
-0.81 10.41 0.35 2.317677449631968 6 4 2012
2.51 9.16 0.68 1.8375970027281658 7 4 2012
1.99 10.51 2.52 1.524219328120046 8 4 2012
7.26 10.28 5.19 1.1807913707104494 9 4 2012
5.02 11.66 0.38 2.8486092161595566 10 4 2012
3.88 10.03 1.19 2.3755144935880455 11 4 2012
4.05 9.87 1.32 2.046857065745659 12 4 2012
3.68 10.01 2.53 2.048574408659951 13 4 2012
2.87 10.07 0.14 2.4834432723225506 14 4 2012
2.51 8.29 0.34 2.3465437415580688 15 4 2012
1.43 9.44 0.07 2.27045118821887 16 4 2012
4.27 11.77 4.16 1.9266624524498188 17 4 2012
5.7 9.04 6.68 1.3964404794151357 18 4 2012
5.95 10.02 3.91 1.3525425936155648 19 4 2012
5.29 11.05 2.0 2.2150722619677254 20 4 2012
3.37 10.18 1.66 2.165376421076007 21 4 2012
4.54 11.65 1.76 2.5710624109822167 22 4 2012
5.71 10.55 5.85 2.2722001856525615 23 4 2012
5.66 9.44 4.74 1.3900363816945416 24 4 2012
5.73 11.3 11.81 1.2569126598031106 25 4 2012
8.7 13.27 2.34 2.5602127612053187 26 4 2012
8.54 13.56 1.83 1.8611380641155535 27 4 2012
5.54 10.35 14.17 1.064468842525151 28 4 2012
6.12 14.43 11.48 1.6022476043361156 29 4 2012
7.25 14.95 0.65 3.7995362946884343 30 4 2012
9.31 15.65 6.37 1.549700680335979 1 5 2012
7.65 14.33 4.52 2.642816732421495 2 5 2012
7.61 10.18 7.36 0.7020324790745414 3 5 2012
6.84 10.57 1.07 1.203516990810506 4 5 2012
5.17 10.28 0.43 2.2926010802175782 5 5 2012
5.14 9.15 1.52 1.6285051728406552 6 5 2012
5.8 11.83 2.64 2.2383126235726065 7 5 2012
9.45 14.26 4.87 2.451192077768799 8 5 2012
9.56 15.65 3.9 1.705181594458328 9 5 2012
12.74 17.2 6.82 2.2488921944444975 10 5 2012
6.73 15.48 0.08 3.605456166690529 11 5 2012
5.37 12.81 0.09 3.6160572204907777 12 5 2012
5.38 14.81 0.0 3.931437522593677 13 5 2012
6.72 11.78 3.0 1.683136504307798 14 5 2012
5.1 10.5 3.26 2.2215355079653967 15 5 2012
3.83 12.66 0.05 3.490517835603389 16 5 2012
5.32 12.59 0.04 2.6148724610351914 17 5 2012
8.8 14.33 0.37 2.552252929051076 18 5 2012
8.66 16.12 0.34 2.306969016001458 19 5 2012
7.93 15.23 0.08 1.9001791391751772 20 5 2012
8.37 17.02 0.08 2.3525642076977906 21 5 2012
9.01 19.97 0.02 5.018651695044984 22 5 2012
9.73 21.8 0.06 4.450394125315546 23 5 2012
11.48 20.64 0.01 4.191755138713867 24 5 2012
12.1 18.67 0.0 5.274222128485567 25 5 2012
11.13 18.94 0.03 5.428209605300826 26 5 2012
11.7 20.02 0.01 5.447249783099236 27 5 2012
10.11 23.01 0.21 5.798175508445132 28 5 2012
11.05 18.67 0.28 2.5606049893942853 29 5 2012
10.68 20.7 0.79 4.510563942283793 30 5 2012
12.07 18.04 1.69 2.432187885645693 31 5 2012
10.55 18.05 0.87 2.545621933986718 1 6 2012
10.34 14.54 3.21 2.826843909290936 2 6 2012
9.19 10.87 16.61 1.011095131547886 3 6 2012
7.26 13.23 9.71 3.233665149261602 4 6 2012
7.19 13.76 4.76 3.077251417298637 5 6 2012
12.19 16.83 4.03 3.4600010285990357 6 6 2012
11.07 17.33 7.53 2.298703954736922 7 6 2012
11.15 16.46 3.01 2.026739334981875 8 6 2012
10.28 15.47 0.45 2.9067129517660306 9 6 2012
8.79 16.53 2.4 3.888149896450607 10 6 2012
11.44 14.35 9.85 1.3768381119281354 11 6 2012
7.65 13.97 4.29 2.333449921198431 12 6 2012
6.56 15.88 0.24 3.679867465761699 13 6 2012
9.38 15.43 2.94 3.938910764736713 14 6 2012
12.61 17.51 3.6 3.6858280977225704 15 6 2012
11.98 16.98 0.24 3.6236358443646526 16 6 2012
11.72 17.98 0.53 3.676702997423374 17 6 2012
11.44 17.18 4.42 2.7189021540979437 18 6 2012
9.53 18.21 0.28 4.715542367402403 19 6 2012
11.76 18.32 0.0 4.530627128059975 20 6 2012
11.86 19.82 10.88 2.39840389511335 21 6 2012
11.24 17.27 3.06 2.4704312931959573 22 6 2012
11.75 17.63 1.19 3.450864040333861 23 6 2012
11.98 17.66 13.58 2.8628119200999884 24 6 2012
10.95 18.37 0.03 3.4317290261398834 25 6 2012
11.87 20.07 0.09 4.03633518994123 26 6 2012
15.3 21.34 0.12 3.1468993284021574 27 6 2012
14.68 23.65 0.42 4.1735383712997285 28 6 2012
12.51 19.56 0.21 4.106629554971712 29 6 2012
12.69 19.19 0.8 4.072107045096729 30 6 2012
11.46 17.48 0.43 3.8834678716204207 1 7 2012
11.76 18.75 0.87 2.8483484253965594 2 7 2012
15.02 19.56 6.82 2.3366568655584072 3 7 2012
15.65 20.76 4.16 3.6148207951023528 4 7 2012
15.51 21.62 4.38 4.010201301556639 5 7 2012
13.46 19.33 12.88 2.6909001094864173 6 7 2012
12.67 18.57 6.86 3.7841837009698116 7 7 2012
13.69 18.01 8.26 2.07870026716997 8 7 2012
12.84 19.69 0.87 2.8630885266473554 9 7 2012
13.23 17.69 4.02 2.5657480631631433 10 7 2012
11.44 18.07 4.11 3.4871034723436205 11 7 2012
10.58 18.73 4.61 4.407319905192403 12 7 2012
14.12 19.38 5.6 2.2413803675356956 13 7 2012
12.16 16.3 11.99 2.249247988064155 14 7 2012
11.33 18.26 0.41 3.58304198293242 15 7 2012
10.83 17.65 5.16 1.968606251371782 16 7 2012
13.34 21.18 1.14 3.462715811546777 17 7 2012
14.77 19.46 2.87 2.227288893035751 18 7 2012
13.15 18.37 3.68 2.3332395038299003 19 7 2012
12.46 16.48 7.21 2.3946873465642446 20 7 2012
11.13 18.62 0.36 4.269674430714769 21 7 2012
12.12 19.9 0.0 4.4094019970397875 22 7 2012
12.57 23.29 0.0 5.923363829827951 23 7 2012
14.15 23.26 0.0 5.808508794152805 24 7 2012
14.76 24.05 0.01 5.58078981558658 25 7 2012
13.85 21.69 0.06 4.449544538863185 26 7 2012
14.01 22.8 2.08 3.51237015438745 27 7 2012
