Day	Month	Year	MinTemp	MaxTemp	Precipitation	ReferenceET
12	12	2010	15.2	28.2	0.1	2.7
13	12	2010	12.0	27.4	0.0	3.6
14	12	2010	14.0	28.3	0.0	3.1
15	12	2010	15.5	27.2	0.0	2.6
16	12	2010	11.8	27.2	0.0	2.7
17	12	2010	9.4	26.2	0.0	2.9
18	12	2010	8.0	26.2	0.0	2.9
19	12	2010	7.4	26.2	0.0	2.9
20	12	2010	6.8	26.3	0.0	3.1
21	12	2010	6.6	27.7	0.0	3.1
22	12	2010	6.0	27.1	0.0	2.8
23	12	2010	8.4	29.6	0.0	3.2
24	12	2010	9.0	29.7	0.0	3.9
25	12	2010	9.2	28.2	0.0	3.4
26	12	2010	9.2	28.6	0.0	3.3
27	12	2010	11.7	27.7	0.0	3.3
28	12	2010	11.7	26.4	0.0	3.5
29	12	2010	12.3	25.7	0.0	3.3
30	12	2010	13.6	25.2	0.0	2.6
31	12	2010	16.0	27.5	0.0	3.3
